quintile,states,mean_effect,mean_score,family,feature_count,target_variant,alpha,scheme,budget
4,128,-0.0078125,0.7189519889420353,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.2
0,128,0.0234375,-0.6076269230547183,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3
1,128,0.078125,-0.20563314592079335,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3
2,128,-0.09375,0.019034755081546405,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3
3,128,-0.109375,0.22801978735345924,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3
4,128,-0.0078125,0.7189519889420353,relative_oracle_interactions,172,direct_terminal_utility,0.01,leave_one_level,0.3
0,128,0.0390625,-0.5927749822152679,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1
1,128,0.0546875,-0.20769243479458746,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1
2,128,-0.0859375,0.015148804160773915,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1
3,128,-0.1015625,0.21421685414733688,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1
4,128,-0.015625,0.6848648671436609,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.1
0,128,0.0390625,-0.5927749822152679,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2
1,128,0.0546875,-0.20769243479458746,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2
2,128,-0.0859375,0.015148804160773915,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2
3,128,-0.1015625,0.21421685414733688,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2
4,128,-0.015625,0.6848648671436609,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.2
0,128,0.0390625,-0.5927749822152679,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3
1,128,0.0546875,-0.20769243479458746,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3
2,128,-0.0859375,0.015148804160773915,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3
3,128,-0.1015625,0.21421685414733688,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3
4,128,-0.015625,0.6848648671436609,relative_oracle_interactions,172,direct_terminal_utility,0.1,leave_one_level,0.3
0,128,0.0390625,-0.5248112708937233,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1
1,128,0.0546875,-0.17253063864115636,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1
2,128,-0.0625,0.02106755357364062,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1
3,128,-0.09375,0.193234169473806,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1
4,128,-0.046875,0.6029701182999105,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.1
0,128,0.0390625,-0.5248112708937233,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2
1,128,0.0546875,-0.17253063864115636,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2
2,128,-0.0625,0.02106755357364062,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2
3,128,-0.09375,0.193234169473806,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2
4,128,-0.046875,0.6029701182999105,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.2
0,128,0.0390625,-0.5248112708937233,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3
1,128,0.0546875,-0.17253063864115636,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3
2,128,-0.0625,0.02106755357364062,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3
3,128,-0.09375,0.193234169473806,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3
4,128,-0.046875,0.6029701182999105,relative_oracle_interactions,172,direct_terminal_utility,1.0,leave_one_level,0.3
0,128,0.0859375,-0.3454266909347823,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1
1,128,0.046875,-0.1098098686369554,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1
2,128,-0.0625,0.03169712547809476,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1
3,128,-0.0703125,0.16889244414080035,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1
4,128,-0.109375,0.40501736182239717,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.1
0,128,0.0859375,-0.3454266909347823,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2
1,128,0.046875,-0.1098098686369554,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2
2,128,-0.0625,0.03169712547809476,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2
3,128,-0.0703125,0.16889244414080035,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2
4,128,-0.109375,0.40501736182239717,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.2
0,128,0.0859375,-0.3454266909347823,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3
1,128,0.046875,-0.1098098686369554,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3
2,128,-0.0625,0.03169712547809476,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3
3,128,-0.0703125,0.16889244414080035,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3
4,128,-0.109375,0.40501736182239717,relative_oracle_interactions,172,direct_terminal_utility,10.0,leave_one_level,0.3
0,128,0.0234375,-0.7365302499695751,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1
1,128,0.0546875,-0.25893371934543147,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1
2,128,-0.0703125,0.020487002036842863,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1
3,128,-0.1015625,0.2707036746440475,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1
4,128,-0.015625,0.8586682264159182,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.1
0,128,0.0234375,-0.7365302499695751,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2
1,128,0.0546875,-0.25893371934543147,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2
2,128,-0.0703125,0.020487002036842863,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2
3,128,-0.1015625,0.2707036746440475,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2
4,128,-0.015625,0.8586682264159182,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.2
0,128,0.0234375,-0.7365302499695751,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3
1,128,0.0546875,-0.25893371934543147,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3
2,128,-0.0703125,0.020487002036842863,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3
3,128,-0.1015625,0.2707036746440475,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3
4,128,-0.015625,0.8586682264159182,relative_oracle_interactions,172,direct_grounded,0.01,leave_one_level,0.3
0,128,0.03125,-0.7272345475485659,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1
1,128,0.0390625,-0.2588949655493353,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1
2,128,-0.0703125,0.01501149719053017,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1
3,128,-0.125,0.25739595100071117,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1
4,128,0.015625,0.8171758827503683,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.1
0,128,0.03125,-0.7272345475485659,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2
1,128,0.0390625,-0.2588949655493353,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2
2,128,-0.0703125,0.01501149719053017,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2
3,128,-0.125,0.25739595100071117,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2
4,128,0.015625,0.8171758827503683,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.2
0,128,0.03125,-0.7272345475485659,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3
1,128,0.0390625,-0.2588949655493353,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3
2,128,-0.0703125,0.01501149719053017,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3
3,128,-0.125,0.25739595100071117,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3
4,128,0.015625,0.8171758827503683,relative_oracle_interactions,172,direct_grounded,0.1,leave_one_level,0.3
0,128,0.03125,-0.6412641611815857,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1
1,128,0.046875,-0.21826754375666932,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1
2,128,-0.0703125,0.01688822039111019,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1
3,128,-0.109375,0.23377973809490454,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1
4,128,-0.0078125,0.706638919278053,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.1
0,128,0.03125,-0.6412641611815857,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2
1,128,0.046875,-0.21826754375666932,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2
2,128,-0.0703125,0.01688822039111019,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2
3,128,-0.109375,0.23377973809490454,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2
4,128,-0.0078125,0.706638919278053,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.2
0,128,0.03125,-0.6412641611815857,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3
1,128,0.046875,-0.21826754375666932,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3
2,128,-0.0703125,0.01688822039111019,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3
3,128,-0.109375,0.23377973809490454,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3
4,128,-0.0078125,0.706638919278053,relative_oracle_interactions,172,direct_grounded,1.0,leave_one_level,0.3
0,128,0.078125,-0.4222367655337414,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1
1,128,0.0625,-0.14031482610149568,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1
2,128,-0.1015625,0.022482343990542848,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1
3,128,-0.0546875,0.181584020287357,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1
4,128,-0.09375,0.46668001040211043,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.1
0,128,0.078125,-0.4222367655337414,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2
1,128,0.0625,-0.14031482610149568,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2
2,128,-0.1015625,0.022482343990542848,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2
3,128,-0.0546875,0.181584020287357,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2
4,128,-0.09375,0.46668001040211043,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.2
0,128,0.078125,-0.4222367655337414,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3
1,128,0.0625,-0.14031482610149568,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3
2,128,-0.1015625,0.022482343990542848,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3
3,128,-0.0546875,0.181584020287357,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3
4,128,-0.09375,0.46668001040211043,relative_oracle_interactions,172,direct_grounded,10.0,leave_one_level,0.3
0,128,0.046875,-0.5459818265177226,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1
1,128,-0.0078125,-0.16610421129123862,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1
2,128,-0.0703125,-0.004591428459349179,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1
3,128,-0.1015625,0.048708370913901206,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1
4,128,0.0234375,0.4875239468409769,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.1
0,128,0.046875,-0.5459818265177226,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2
1,128,-0.0078125,-0.16610421129123862,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2
2,128,-0.0703125,-0.004591428459349179,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2
3,128,-0.1015625,0.048708370913901206,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2
4,128,0.0234375,0.4875239468409769,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.2
0,128,0.046875,-0.5459818265177226,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3
1,128,-0.0078125,-0.16610421129123862,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3
2,128,-0.0703125,-0.004591428459349179,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3
3,128,-0.1015625,0.048708370913901206,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3
4,128,0.0234375,0.4875239468409769,relative_oracle_interactions,172,ridge_potential_success,0.01,leave_one_level,0.3
0,128,0.0390625,-0.5483648881021367,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1
1,128,-0.015625,-0.16921927900034442,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1
2,128,-0.0625,-0.003840553551486297,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1
3,128,-0.1015625,0.04517967234496917,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1
4,128,0.03125,0.47429416616008985,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.1
0,128,0.0390625,-0.5483648881021367,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2
1,128,-0.015625,-0.16921927900034442,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2
2,128,-0.0625,-0.003840553551486297,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2
3,128,-0.1015625,0.04517967234496917,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2
4,128,0.03125,0.47429416616008985,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.2
0,128,0.0390625,-0.5483648881021367,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3
1,128,-0.015625,-0.16921927900034442,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3
2,128,-0.0625,-0.003840553551486297,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3
3,128,-0.1015625,0.04517967234496917,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3
4,128,0.03125,0.47429416616008985,relative_oracle_interactions,172,ridge_potential_success,0.1,leave_one_level,0.3
0,128,0.0703125,-0.4873382513053422,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1
1,128,-0.03125,-0.14233002407774015,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1
2,128,-0.0546875,-0.0024327004680236622,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1
3,128,-0.125,0.04605458007662628,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1
4,128,0.03125,0.4514109506438227,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.1
0,128,0.0703125,-0.4873382513053422,relative_oracle_interactions,172,ridge_potential_success,1.0,leave_one_level,0.2
