case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111552,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111649,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111746,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111843,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111940,action_l1,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1112037,action_l1,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1112134,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1112231,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110000,horizon_only_l1_h8,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110097,horizon_only_l1_h8,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110194,horizon_only_l1_h8,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110291,horizon_only_l1_h8,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110388,horizon_only_l1_h8,False,True,1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110485,horizon_only_l1_h8,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110582,horizon_only_l1_h8,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110679,horizon_only_l1_h8,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110776,horizon_only_l1_h8,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110873,horizon_only_l1_h8,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110970,horizon_only_l1_h8,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111067,horizon_only_l1_h8,False,False,0,max_value
